issuer_name,disclosure_desc,link,date_posted
-,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120467,02/18/2021
-,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120472,02/18/2021
ARGYLE INDEPENDENT SCHOOL DISTRICT,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11119961,02/18/2021
"ARGYLE INDEPENDENT SCHOOL DISTRICT (DENTON COUNTY, TEXAS)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11119961,02/18/2021
ARGYLE TEX INDPT SCH DIST,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11119961,02/18/2021
BAY COLONY WEST MUNICIPAL UTILITY DISTRICT,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120239,02/18/2021
BAY COLONY WEST MUNICIPAL UTILITY DISTRICT TEXAS,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120239,02/18/2021
"BAY COLONY WEST MUNICIPAL UTILITY DISTRICT, TEXAS",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120239,02/18/2021
"BAY LAUREL CENTER COMMUNITY DEVELOPMENT DISTRICT (MARION COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120068,02/18/2021
"BAY LAUREL CENTER COMMUNITY DEVELOPMENT DISTRICT (MARION COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120076,02/18/2021
"BERLIN AREA SCHOOL DISTRICT, WISCONSIN",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120008,02/18/2021
BRET HARTE CALIF UN HIGH SCH DIST CTFS PARTN,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120479,02/18/2021
"BRET HARTE UNION HIGH SCHOOL DISTRICT (CALAVERAS COUNTY, CALIFORNIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120481,02/18/2021
"BRET HARTE UNION HIGH SCHOOL DISTRICT (CALAVERAS COUNTY, CALIFORNIA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120481,02/18/2021
"BRET HARTE UNION HIGH SCHOOL DISTRICT COUNTY OF CALAVERAS, CALIFORNIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120481,02/18/2021
CALIFORNIA HEALTH FACILITIES FINANCING AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11119965,02/18/2021
CALIFORNIA MUNICIPAL FIN AUTH,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120289,02/18/2021
CALIFORNIA MUNICIPAL FIN AUTH,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120422,02/18/2021
CALIFORNIA MUNICIPAL FINANCE AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120518,02/18/2021
CALIFORNIA MUNICIPAL FINANCE AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120289,02/18/2021
CALIFORNIA MUNICIPAL FINANCE AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120422,02/18/2021
"CHELAN COUNTY, WASHINGTON",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120420,02/18/2021
"CHELAN COUNTY, WASHINGTON",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120414,02/18/2021
"CITY OF LEXINGTON, NEBRASKA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120398,02/18/2021
"CITY OF MARQUETTE, MICHIGAN",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120072,02/18/2021
"CITY OF NEWARK, CALIFORNIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120215,02/18/2021
CITY OF PASADENA,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120447,02/18/2021
"CITY OF PASADENA, CALIFORNIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120452,02/18/2021
"CITY OF PERTH AMBOY IN THE COUNTY OF MIDDLESEX, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120328,02/18/2021
"CITY OF PERTH AMBOY IN THE COUNTY OF MIDDLESEX, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120333,02/18/2021
"CITY OF PERTH AMBOY MIDDLESEX COUNTY, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120328,02/18/2021
"CITY OF PERTH AMBOY MIDDLESEX COUNTY, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120333,02/18/2021
"CITY OF PERTH AMBOY, IN THE COUNTY OF MIDDLESEX, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120333,02/18/2021
"CITY OF PERTH AMBOY, IN THE COUNTY OF MIDDLESEX, NEW JERSEY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120328,02/18/2021
"CITY OF PETAL, MISSISSIPPI",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11119975,02/18/2021
"CITY OF PETAL, MISSISSIPPI",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11119976,02/18/2021
CITY OF RIO VISTA COMMUNITY FACILITIES DISTRICT NO. 2018-1 (LIBERTY COMMUNITY),Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120235,02/18/2021
CITY OF RIO VISTA PUBLIC FINANCING AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120229,02/18/2021
"CLIFTON INDEPENDENT SCHOOL DISTRICT, TEXAS",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11120149,02/18/2021
