issuer_name,disclosure_desc,link,date_posted
-,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096522,02/03/2021
"ACADEMICAL VILLAGE COMMUNITY DEVELOPMENT DISTRICT (TOWN OF DAVIE, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096609,02/03/2021
"AGWSR COMMUNITY SCHOOL DISTRICT, IOWA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096660,02/03/2021
ANAHEIM (CITY OF),Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096575,02/03/2021
"ANAHEIM (CITY OF) COMMUNITY FACILITIES DISTRICT NO. 06-2 (STADIUM LOFTS), CALIFORNIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096573,02/03/2021
ANSON EDUCATION FACILITIES CORPORATION,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096728,02/03/2021
"ANSON EDUCATION FACILITIES CORPORATION,",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096728,02/03/2021
ANTIETAM SCH DIST PA,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096633,02/03/2021
ANTIETAM SCHOOL DIST PENNSYLVANIA,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096633,02/03/2021
"ANTIETAM SCHOOL DISTRICT BERKS COUNTY, PENNSYLVANIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096633,02/03/2021
"ANTIETAM SCHOOL DISTRICT BERKS COUNTY, PENNSYLVANIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096633,02/03/2021
ARIZONA INDUSTRIAL DEVELOPMENT AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079502,02/03/2021
ARKANSAS DEVELOPMENT FINANCE AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096521,02/03/2021
ARKANSAS DEVELOPMENT FINANCE AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079380,02/03/2021
ARKANSAS DEVELOPMENT FINANCE AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079395,02/03/2021
"AUGUSTA INDEPENDENT SCHOOL DISTRICT FINANCE CORPORATION, KENTUCKY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096528,02/03/2021
AUGUSTA KENTUCKY INDEPENDENT SCHOOL DISTRICT FINANCE CORPORATION,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096528,02/03/2021
AUGUSTA KY INDPT SCH DIST FIN CORP SCH BLDG REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096528,02/03/2021
BANQUETE INDEPENDENT SCHOOL DISTRICT,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079507,02/03/2021
"BARBOURVILLE INDEPENDENT SCHOOL DISTRICT FINANCE CORPORATION, KENTUCKY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096466,02/03/2021
"BARBOURVILLE, KENTUCKY INDEPENDENT SCHOOL DISTRICT FINANCE CORPORATION",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096466,02/03/2021
"BAYWINDS COMMUNITY DEVELOPMENT DISTRICT (CITY OF HOMESTEAD, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096707,02/03/2021
"BENTON COUNTY, TENNESSEE",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079399,02/03/2021
BOARD OF TRUSTEES FOR COLORADO MESA UNIVERSITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096554,02/03/2021
"BOARD OF TRUSTEES FOR MESA STATE COLLEGE (GRAND JUNCTION, COLORADO)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096554,02/03/2021
"BOTANIKO COMMUNITY DEVELOPMENT DISTRICT (CITY OF WESTON, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079370,02/03/2021
BUFFALO COUNTY SCHOOL DISTRICT 0105 (PLEASANTON PUBLIC SCHOOLS),Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096620,02/03/2021
"BUFFALO COUNTY SCHOOL DISTRICT 0105 (PLEASANTON PUBLIC SCHOOLS), IN THE STATE OF NEBRASKA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096620,02/03/2021
CALIFORNIA MUNICIPAL FINANCE AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096704,02/03/2021
"CAMPO BELLO COMMUNITY DEVELOPMENT DISTRICT (MIAMI-DADE COUNTY, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079441,02/03/2021
CANDLER COUNTY SCHOOL DISTRICT (GEORGIA),Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079500,02/03/2021
"CENTRE LAKE COMMUNITY DEVELOPMENT DISTRICT (TOWN OF MIAMI LAKES, FLORIDA)",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079453,02/03/2021
"CITY OF ASHLAND, KENTUCKY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096559,02/03/2021
"CITY OF DEWEY, OKLAHOMA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079541,02/03/2021
"CITY OF LYNCHBURG, VIRGINIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079454,02/03/2021
CITY OF OWENSBORO KENTUCKY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31077612,02/03/2021
"CITY OF OWENSBORO, KENTUCKY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31077612,02/03/2021
"CITY OF THE VILLAGE, OKLAHOMA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096636,02/03/2021
"CITY OF WINSLOW, ARIZONA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079467,02/03/2021
CLAY CNTY KY SCH DIST FIN CORP SCH BLDG REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079379,02/03/2021
CLAY COUNTY SCHOOL DISTRICT FINANCE CORPORATION,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079379,02/03/2021
"CLAY COUNTY SCHOOL DISTRICT FINANCE CORPORATION, KENTUCKY",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079379,02/03/2021
COCONUT CAY CMNTY DEV DIST FLA SPL ASSMT,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079460,02/03/2021
COLORADO EDUCATIONAL AND CULTURAL FACILITIES AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079422,02/03/2021
COLORADO EDUCATIONAL AND CULTURAL FACILITIES AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079426,02/03/2021
COLORADO EDUCATIONAL AND CULTURAL FACILITIES AUTHORITY,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31079425,02/03/2021
COLORADO MESA UNIV COLO ENTERPRISE REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096554,02/03/2021
COLORADO ST COLLEGES BRD TRUSTEES AUXILIARY FACS SYS REV,Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P21096554,02/03/2021
"COUNTY OF HARNETT, NORTH CAROLINA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P31078366,02/03/2021
"ECONOMIC DEVELOPMENT AUTHORITY OF THE CITY OF WINCHESTER, VIRGINIA",Annual Financial Information and Operating Data,https://emma.msrb.org/MarketActivity/ContinuingDisclosureDetails/P11116264,02/03/2021
